data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,domain_label
samm,11,011_7_1,0,1220,1236,1269,samm/011/011_7_1/011_1220.jpg,samm/011/011_7_1/011_1236.jpg,samm/011/011_7_1/011_1269.jpg,samm_11,1
samm,11,011_7_10,0,3599,3630,3680,samm/011/011_7_10/011_3599.jpg,samm/011/011_7_10/011_3630.jpg,samm/011/011_7_10/011_3680.jpg,samm_11,1
samm,12,012_3_1,0,4621,4651,4676,samm/012/012_3_1/012_4621.jpg,samm/012/012_3_1/012_4651.jpg,samm/012/012_3_1/012_4676.jpg,samm_12,1
samm,12,012_3_2,0,4697,4735,4796,samm/012/012_3_2/012_4697.jpg,samm/012/012_3_2/012_4735.jpg,samm/012/012_3_2/012_4796.jpg,samm_12,1
samm,12,012_7_1,2,7871,7889,7923,samm/012/012_7_1/012_7871.jpg,samm/012/012_7_1/012_7889.jpg,samm/012/012_7_1/012_7923.jpg,samm_12,1
samm,13,013_1_10,0,3802,3824,3890,samm/013/013_1_10/013_03802.jpg,samm/013/013_1_10/013_03824.jpg,samm/013/013_1_10/013_03890.jpg,samm_13,1
samm,13,013_1_11,0,4490,4544,4582,samm/013/013_1_11/013_04490.jpg,samm/013/013_1_11/013_04544.jpg,samm/013/013_1_11/013_04582.jpg,samm_13,1
samm,13,013_1_12,0,706,739,802,samm/013/013_1_12/013_00706.jpg,samm/013/013_1_12/013_00739.jpg,samm/013/013_1_12/013_00802.jpg,samm_13,1
samm,13,013_1_8,0,841,867,919,samm/013/013_1_8/013_00841.jpg,samm/013/013_1_8/013_00867.jpg,samm/013/013_1_8/013_00919.jpg,samm_13,1
samm,13,013_1_9,0,5658,5680,5739,samm/013/013_1_9/013_05658.jpg,samm/013/013_1_9/013_05680.jpg,samm/013/013_1_9/013_05739.jpg,samm_13,1
samm,13,013_7_7,0,2077,2135,2167,samm/013/013_7_7/013_2077.jpg,samm/013/013_7_7/013_2135.jpg,samm/013/013_7_7/013_2167.jpg,samm_13,1
samm,14,014_1_1,0,2856,2881,2897,samm/014/014_1_1/014_02856.jpg,samm/014/014_1_1/014_02881.jpg,samm/014/014_1_1/014_02897.jpg,samm_14,1
samm,14,014_2_3,2,4616,4645,4705,samm/014/014_2_3/014_4616.jpg,samm/014/014_2_3/014_4645.jpg,samm/014/014_2_3/014_4705.jpg,samm_14,1
samm,14,014_2_4,1,3874,3925,3968,samm/014/014_2_4/014_3874.jpg,samm/014/014_2_4/014_3925.jpg,samm/014/014_2_4/014_3968.jpg,samm_14,1
samm,14,014_3_3,1,2635,2646,2714,samm/014/014_3_3/014_2635.jpg,samm/014/014_3_3/014_2646.jpg,samm/014/014_3_3/014_2714.jpg,samm_14,1
samm,14,014_3_4,1,1426,1457,1523,samm/014/014_3_4/014_1426.jpg,samm/014/014_3_4/014_1457.jpg,samm/014/014_3_4/014_1523.jpg,samm_14,1
samm,14,014_5_2,0,469,498,557,samm/014/014_5_2/014_0469.jpg,samm/014/014_5_2/014_0498.jpg,samm/014/014_5_2/014_0557.jpg,samm_14,1
samm,14,014_6_1,1,1316,1334,1350,samm/014/014_6_1/014_1316.jpg,samm/014/014_6_1/014_1334.jpg,samm/014/014_6_1/014_1350.jpg,samm_14,1
samm,14,014_6_2,1,1190,1221,1253,samm/014/014_6_2/014_1190.jpg,samm/014/014_6_2/014_1221.jpg,samm/014/014_6_2/014_1253.jpg,samm_14,1
samm,14,014_6_3,1,128,171,196,samm/014/014_6_3/014_0128.jpg,samm/014/014_6_3/014_0171.jpg,samm/014/014_6_3/014_0196.jpg,samm_14,1
samm,14,014_7_1,1,3529,3560,3598,samm/014/014_7_1/014_3529.jpg,samm/014/014_7_1/014_3560.jpg,samm/014/014_7_1/014_3598.jpg,samm_14,1
samm,15,015_5_1,0,6380,6406,6442,samm/015/015_5_1/015_6380.jpg,samm/015/015_5_1/015_6406.jpg,samm/015/015_5_1/015_6442.jpg,samm_15,1
samm,15,015_5_2,0,6587,6615,6659,samm/015/015_5_2/015_6587.jpg,samm/015/015_5_2/015_6615.jpg,samm/015/015_5_2/015_6659.jpg,samm_15,1
samm,15,015_5_3,2,6050,6073,6127,samm/015/015_5_3/015_6050.jpg,samm/015/015_5_3/015_6073.jpg,samm/015/015_5_3/015_6127.jpg,samm_15,1
samm,16,016_7_1,0,2275,2299,2323,samm/016/016_7_1/016_02275.jpg,samm/016/016_7_1/016_02299.jpg,samm/016/016_7_1/016_02323.jpg,samm_16,1
samm,16,016_7_2,2,3840,3854,3892,samm/016/016_7_2/016_03840.jpg,samm/016/016_7_2/016_03854.jpg,samm/016/016_7_2/016_03892.jpg,samm_16,1
samm,16,016_7_3,0,4395,4421,4447,samm/016/016_7_3/016_04395.jpg,samm/016/016_7_3/016_04421.jpg,samm/016/016_7_3/016_04447.jpg,samm_16,1
samm,16,016_7_5,2,6120,6155,6207,samm/016/016_7_5/016_06120.jpg,samm/016/016_7_5/016_06155.jpg,samm/016/016_7_5/016_06207.jpg,samm_16,1
samm,16,016_7_8,1,12256,12324,12349,samm/016/016_7_8/016_12256.jpg,samm/016/016_7_8/016_12324.jpg,samm/016/016_7_8/016_12349.jpg,samm_16,1
samm,17,017_3_1,0,312,337,387,samm/017/017_3_1/017_0312.jpg,samm/017/017_3_1/017_0337.jpg,samm/017/017_3_1/017_0387.jpg,samm_17,1
samm,17,017_3_2,2,83,116,165,samm/017/017_3_2/017_0083.jpg,samm/017/017_3_2/017_0116.jpg,samm/017/017_3_2/017_0165.jpg,samm_17,1
samm,17,017_3_4,0,174,199,264,samm/017/017_3_4/017_0174.jpg,samm/017/017_3_4/017_0199.jpg,samm/017/017_3_4/017_0264.jpg,samm_17,1
samm,17,017_6_1,0,1107,1143,1178,samm/017/017_6_1/017_1107.jpg,samm/017/017_6_1/017_1143.jpg,samm/017/017_6_1/017_1178.jpg,samm_17,1
samm,18,018_3_1,0,1405,1456,1500,samm/018/018_3_1/018_1405.jpg,samm/018/018_3_1/018_1456.jpg,samm/018/018_3_1/018_1500.jpg,samm_18,1
samm,18,018_5_1,0,6991,7026,7060,samm/018/018_5_1/018_6991.jpg,samm/018/018_5_1/018_7026.jpg,samm/018/018_5_1/018_7060.jpg,samm_18,1
samm,18,018_7_1,2,10133,10156,10175,samm/018/018_7_1/018_10133.jpg,samm/018/018_7_1/018_10156.jpg,samm/018/018_7_1/018_10175.jpg,samm_18,1
samm,19,019_4_1,1,4496,4517,4550,samm/019/019_4_1/019_4496.jpg,samm/019/019_4_1/019_4517.jpg,samm/019/019_4_1/019_4550.jpg,samm_19,1
samm,20,020_4_1,0,3440,3469,3497,samm/020/020_4_1/020_3440.jpg,samm/020/020_4_1/020_3469.jpg,samm/020/020_4_1/020_3497.jpg,samm_20,1
samm,20,020_4_2,1,1482,1516,1528,samm/020/020_4_2/020_1482.jpg,samm/020/020_4_2/020_1516.jpg,samm/020/020_4_2/020_1528.jpg,samm_20,1
samm,20,020_7_1,0,8518,8551,8577,samm/020/020_7_1/020_8518.jpg,samm/020/020_7_1/020_8551.jpg,samm/020/020_7_1/020_8577.jpg,samm_20,1
samm,20,020_7_10,1,9071,9140,9165,samm/020/020_7_10/020_9071.jpg,samm/020/020_7_10/020_9140.jpg,samm/020/020_7_10/020_9165.jpg,samm_20,1
samm,21,021_7_1,0,5589,5621,5646,samm/021/021_7_1/021_5589.jpg,samm/021/021_7_1/021_5621.jpg,samm/021/021_7_1/021_5646.jpg,samm_21,1
samm,21,021_7_2,0,2853,2882,2942,samm/021/021_7_2/021_2853.jpg,samm/021/021_7_2/021_2882.jpg,samm/021/021_7_2/021_2942.jpg,samm_21,1
samm,22,022_2_3,0,402,438,501,samm/022/022_2_3/022_0402.jpg,samm/022/022_2_3/022_0438.jpg,samm/022/022_2_3/022_0501.jpg,samm_22,1
samm,22,022_3_2,0,380,421,428,samm/022/022_3_2/022_0380.jpg,samm/022/022_3_2/022_0421.jpg,samm/022/022_3_2/022_0428.jpg,samm_22,1
samm,22,022_3_3,1,3659,3683,3697,samm/022/022_3_3/022_3659.jpg,samm/022/022_3_3/022_3683.jpg,samm/022/022_3_3/022_3697.jpg,samm_22,1
samm,22,022_4_1,0,492,505,569,samm/022/022_4_1/022_0492.jpg,samm/022/022_4_1/022_0505.jpg,samm/022/022_4_1/022_0569.jpg,samm_22,1
samm,22,022_5_1,1,335,357,405,samm/022/022_5_1/022_0335.jpg,samm/022/022_5_1/022_0357.jpg,samm/022/022_5_1/022_0405.jpg,samm_22,1
samm,23,023_1_1,0,5024,5037,5074,samm/023/023_1_1/023_05024.jpg,samm/023/023_1_1/023_05037.jpg,samm/023/023_1_1/023_05074.jpg,samm_23,1
samm,24,024_2_1,0,3763,3779,3835,samm/024/024_2_1/024_3763.jpg,samm/024/024_2_1/024_3779.jpg,samm/024/024_2_1/024_3835.jpg,samm_24,1
samm,26,026_1_1,0,295,323,370,samm/026/026_1_1/026_00295.jpg,samm/026/026_1_1/026_00323.jpg,samm/026/026_1_1/026_00370.jpg,samm_26,1
samm,26,026_2_1,0,2881,2918,2947,samm/026/026_2_1/026_2881.jpg,samm/026/026_2_1/026_2918.jpg,samm/026/026_2_1/026_2947.jpg,samm_26,1
samm,26,026_2_2,0,2952,2978,3028,samm/026/026_2_2/026_2952.jpg,samm/026/026_2_2/026_2978.jpg,samm/026/026_2_2/026_3028.jpg,samm_26,1
samm,26,026_2_3,0,2607,2642,2685,samm/026/026_2_3/026_2607.jpg,samm/026/026_2_3/026_2642.jpg,samm/026/026_2_3/026_2685.jpg,samm_26,1
samm,26,026_3_3,0,1704,1736,1737,samm/026/026_3_3/026_1704.jpg,samm/026/026_3_3/026_1736.jpg,samm/026/026_3_3/026_1737.jpg,samm_26,1
samm,26,026_3_4,0,3582,3608,3640,samm/026/026_3_4/026_3582.jpg,samm/026/026_3_4/026_3608.jpg,samm/026/026_3_4/026_3640.jpg,samm_26,1
samm,26,026_5_1,0,5073,5089,5146,samm/026/026_5_1/026_5073.jpg,samm/026/026_5_1/026_5089.jpg,samm/026/026_5_1/026_5146.jpg,samm_26,1
samm,26,026_6_1,0,3848,3882,3941,samm/026/026_6_1/026_3848.jpg,samm/026/026_6_1/026_3882.jpg,samm/026/026_6_1/026_3941.jpg,samm_26,1
samm,26,026_7_3,0,2750,2783,2844,samm/026/026_7_3/026_2750.jpg,samm/026/026_7_3/026_2783.jpg,samm/026/026_7_3/026_2844.jpg,samm_26,1
samm,28,028_4_1,0,1071,1113,1134,samm/028/028_4_1/028_1071.jpg,samm/028/028_4_1/028_1113.jpg,samm/028/028_4_1/028_1134.jpg,samm_28,1
samm,28,028_4_3,2,370,424,441,samm/028/028_4_3/028_0370.jpg,samm/028/028_4_3/028_0424.jpg,samm/028/028_4_3/028_0441.jpg,samm_28,1
samm,28,028_4_4,2,1288,1367,1376,samm/028/028_4_4/028_1288.jpg,samm/028/028_4_4/028_1367.jpg,samm/028/028_4_4/028_1376.jpg,samm_28,1
samm,30,030_1_1,0,2379,2422,2460,samm/030/030_1_1/030_02379.jpg,samm/030/030_1_1/030_02422.jpg,samm/030/030_1_1/030_02460.jpg,samm_30,1
samm,30,030_1_2,0,6344,6392,6434,samm/030/030_1_2/030_06344.jpg,samm/030/030_1_2/030_06392.jpg,samm/030/030_1_2/030_06434.jpg,samm_30,1
samm,30,030_5_1,0,1921,1960,2001,samm/030/030_5_1/030_1921.jpg,samm/030/030_5_1/030_1960.jpg,samm/030/030_5_1/030_2001.jpg,samm_30,1
samm,31,031_3_1,0,3831,3852,3886,samm/031/031_3_1/031_3831.jpg,samm/031/031_3_1/031_3852.jpg,samm/031/031_3_1/031_3886.jpg,samm_31,1
samm,32,032_3_1,0,4896,4930,4970,samm/032/032_3_1/032_4896.jpg,samm/032/032_3_1/032_4930.jpg,samm/032/032_3_1/032_4970.jpg,samm_32,1
samm,32,032_3_2,0,5126,5127,5207,samm/032/032_3_2/032_5126.jpg,samm/032/032_3_2/032_5127.jpg,samm/032/032_3_2/032_5207.jpg,samm_32,1
samm,32,032_4_2,0,408,436,479,samm/032/032_4_2/032_0408.jpg,samm/032/032_4_2/032_0436.jpg,samm/032/032_4_2/032_0479.jpg,samm_32,1
samm,32,032_6_1,0,4307,4325,4366,samm/032/032_6_1/032_4307.jpg,samm/032/032_6_1/032_4325.jpg,samm/032/032_6_1/032_4366.jpg,samm_32,1
samm,33,033_1_3,1,5957,5988,6009,samm/033/033_1_3/033_05957.jpg,samm/033/033_1_3/033_05988.jpg,samm/033/033_1_3/033_06009.jpg,samm_33,1
samm,33,033_1_4,0,6541,6573,6609,samm/033/033_1_4/033_06541.jpg,samm/033/033_1_4/033_06573.jpg,samm/033/033_1_4/033_06609.jpg,samm_33,1
samm,33,033_1_5,0,6889,6926,6973,samm/033/033_1_5/033_06889.jpg,samm/033/033_1_5/033_06926.jpg,samm/033/033_1_5/033_06973.jpg,samm_33,1
samm,33,033_2_1,0,695,749,776,samm/033/033_2_1/033_0695.jpg,samm/033/033_2_1/033_0749.jpg,samm/033/033_2_1/033_0776.jpg,samm_33,1
samm,33,033_2_2,0,2117,2149,2215,samm/033/033_2_2/033_2117.jpg,samm/033/033_2_2/033_2149.jpg,samm/033/033_2_2/033_2215.jpg,samm_33,1
samm,34,034_3_1,0,3129,3159,3217,samm/034/034_3_1/034_3129.jpg,samm/034/034_3_1/034_3159.jpg,samm/034/034_3_1/034_3217.jpg,samm_34,1
samm,34,034_7_2,0,1578,1612,1655,samm/034/034_7_2/034_01578.jpg,samm/034/034_7_2/034_01612.jpg,samm/034/034_7_2/034_01655.jpg,samm_34,1
samm,34,034_7_3,0,3636,3672,3719,samm/034/034_7_3/034_03636.jpg,samm/034/034_7_3/034_03672.jpg,samm/034/034_7_3/034_03719.jpg,samm_34,1
samm,35,035_1_1,0,9649,9667,9691,samm/035/035_1_1/035_09649.jpg,samm/035/035_1_1/035_09667.jpg,samm/035/035_1_1/035_09691.jpg,samm_35,1
samm,35,035_4_1,0,231,245,263,samm/035/035_4_1/035_0231.jpg,samm/035/035_4_1/035_0245.jpg,samm/035/035_4_1/035_0263.jpg,samm_35,1
samm,35,035_4_2,0,1509,1534,1574,samm/035/035_4_2/035_1509.jpg,samm/035/035_4_2/035_1534.jpg,samm/035/035_4_2/035_1574.jpg,samm_35,1
samm,35,035_5_2,0,2409,2443,2473,samm/035/035_5_2/035_2409.jpg,samm/035/035_5_2/035_2443.jpg,samm/035/035_5_2/035_2473.jpg,samm_35,1
samm,35,035_5_3,0,253,293,341,samm/035/035_5_3/035_0253.jpg,samm/035/035_5_3/035_0293.jpg,samm/035/035_5_3/035_0341.jpg,samm_35,1
samm,35,035_6_3,0,180,210,236,samm/035/035_6_3/035_0180.jpg,samm/035/035_6_3/035_0210.jpg,samm/035/035_6_3/035_0236.jpg,samm_35,1
samm,35,035_7_1,2,7809,7819,7853,samm/035/035_7_1/035_07809.jpg,samm/035/035_7_1/035_07819.jpg,samm/035/035_7_1/035_07853.jpg,samm_35,1
samm,35,035_7_2,0,823,855,918,samm/035/035_7_2/035_00823.jpg,samm/035/035_7_2/035_00855.jpg,samm/035/035_7_2/035_00918.jpg,samm_35,1
samm,36,036_7_3,0,2264,2339,2363,samm/036/036_7_3/036_02264.jpg,samm/036/036_7_3/036_02339.jpg,samm/036/036_7_3/036_02363.jpg,samm_36,1
samm,37,037_3_2,0,3196,3214,3295,samm/037/037_3_2/037_3196.jpg,samm/037/037_3_2/037_3214.jpg,samm/037/037_3_2/037_3295.jpg,samm_37,1
casme2,sub01,EP02_01f,1,46,59,86,casme2/sub01/EP02_01f/reg_img46.jpg,casme2/sub01/EP02_01f/reg_img59.jpg,casme2/sub01/EP02_01f/reg_img86.jpg,casme2_sub01,1
casme2,sub01,EP19_05f,0,396,416,446,casme2/sub01/EP19_05f/reg_img396.jpg,casme2/sub01/EP19_05f/reg_img416.jpg,casme2/sub01/EP19_05f/reg_img446.jpg,casme2_sub01,1
casme2,sub01,EP19_06f,0,36,71,161,casme2/sub01/EP19_06f/reg_img36.jpg,casme2/sub01/EP19_06f/reg_img71.jpg,casme2/sub01/EP19_06f/reg_img161.jpg,casme2_sub01,1
casme2,sub02,EP01_11f,0,46,91,96,casme2/sub02/EP01_11f/reg_img46.jpg,casme2/sub02/EP01_11f/reg_img91.jpg,casme2/sub02/EP01_11f/reg_img96.jpg,casme2_sub02,1
casme2,sub02,EP02_04f,0,31,79,141,casme2/sub02/EP02_04f/reg_img31.jpg,casme2/sub02/EP02_04f/reg_img79.jpg,casme2/sub02/EP02_04f/reg_img141.jpg,casme2_sub02,1
casme2,sub02,EP03_02f,0,16,81,136,casme2/sub02/EP03_02f/reg_img16.jpg,casme2/sub02/EP03_02f/reg_img81.jpg,casme2/sub02/EP03_02f/reg_img136.jpg,casme2_sub02,1
casme2,sub02,EP06_01f,0,56,121,155,casme2/sub02/EP06_01f/reg_img56.jpg,casme2/sub02/EP06_01f/reg_img121.jpg,casme2/sub02/EP06_01f/reg_img155.jpg,casme2_sub02,1
casme2,sub02,EP06_02f,0,36,64,111,casme2/sub02/EP06_02f/reg_img36.jpg,casme2/sub02/EP06_02f/reg_img64.jpg,casme2/sub02/EP06_02f/reg_img111.jpg,casme2_sub02,1
casme2,sub02,EP09_01,1,26,56,125,casme2/sub02/EP09_01/reg_img26.jpg,casme2/sub02/EP09_01/reg_img56.jpg,casme2/sub02/EP09_01/reg_img125.jpg,casme2_sub02,1
casme2,sub02,EP11_01,2,16,69,106,casme2/sub02/EP11_01/reg_img16.jpg,casme2/sub02/EP11_01/reg_img69.jpg,casme2/sub02/EP11_01/reg_img106.jpg,casme2_sub02,1
casme2,sub02,EP13_04,2,21,51,76,casme2/sub02/EP13_04/reg_img21.jpg,casme2/sub02/EP13_04/reg_img51.jpg,casme2/sub02/EP13_04/reg_img76.jpg,casme2_sub02,1
casme2,sub02,EP14_01,2,81,114,126,casme2/sub02/EP14_01/reg_img81.jpg,casme2/sub02/EP14_01/reg_img114.jpg,casme2/sub02/EP14_01/reg_img126.jpg,casme2_sub02,1
casme2,sub03,EP01_2,2,51,69,91,casme2/sub03/EP01_2/reg_img51.jpg,casme2/sub03/EP01_2/reg_img69.jpg,casme2/sub03/EP01_2/reg_img91.jpg,casme2_sub03,1
casme2,sub03,EP07_04,0,21,81,106,casme2/sub03/EP07_04/reg_img21.jpg,casme2/sub03/EP07_04/reg_img81.jpg,casme2/sub03/EP07_04/reg_img106.jpg,casme2_sub03,1
casme2,sub03,EP09_03,0,61,76,121,casme2/sub03/EP09_03/reg_img61.jpg,casme2/sub03/EP09_03/reg_img76.jpg,casme2/sub03/EP09_03/reg_img121.jpg,casme2_sub03,1
casme2,sub03,EP18_06,0,26,81,126,casme2/sub03/EP18_06/reg_img26.jpg,casme2/sub03/EP18_06/reg_img81.jpg,casme2/sub03/EP18_06/reg_img126.jpg,casme2_sub03,1
casme2,sub03,EP19_08,0,101,121,141,casme2/sub03/EP19_08/reg_img101.jpg,casme2/sub03/EP19_08/reg_img121.jpg,casme2/sub03/EP19_08/reg_img141.jpg,casme2_sub03,1
casme2,sub04,EP12_02f,0,356,387,406,casme2/sub04/EP12_02f/reg_img356.jpg,casme2/sub04/EP12_02f/reg_img387.jpg,casme2/sub04/EP12_02f/reg_img406.jpg,casme2_sub04,1
casme2,sub04,EP13_06f,0,71,108,161,casme2/sub04/EP13_06f/reg_img71.jpg,casme2/sub04/EP13_06f/reg_img108.jpg,casme2/sub04/EP13_06f/reg_img161.jpg,casme2_sub04,1
casme2,sub05,EP02_07,2,36,66,101,casme2/sub05/EP02_07/reg_img36.jpg,casme2/sub05/EP02_07/reg_img66.jpg,casme2/sub05/EP02_07/reg_img101.jpg,casme2_sub05,1
casme2,sub05,EP03_01,1,41,81,101,casme2/sub05/EP03_01/reg_img41.jpg,casme2/sub05/EP03_01/reg_img81.jpg,casme2/sub05/EP03_01/reg_img101.jpg,casme2_sub05,1
casme2,sub05,EP03_06,2,33,66,83,casme2/sub05/EP03_06/reg_img33.jpg,casme2/sub05/EP03_06/reg_img66.jpg,casme2/sub05/EP03_06/reg_img83.jpg,casme2_sub05,1
casme2,sub05,EP04_05,2,16,44,66,casme2/sub05/EP04_05/reg_img16.jpg,casme2/sub05/EP04_05/reg_img44.jpg,casme2/sub05/EP04_05/reg_img66.jpg,casme2_sub05,1
casme2,sub05,EP04_06,2,6,49,91,casme2/sub05/EP04_06/reg_img6.jpg,casme2/sub05/EP04_06/reg_img49.jpg,casme2/sub05/EP04_06/reg_img91.jpg,casme2_sub05,1
casme2,sub05,EP12_03f,2,11,36,61,casme2/sub05/EP12_03f/reg_img11.jpg,casme2/sub05/EP12_03f/reg_img36.jpg,casme2/sub05/EP12_03f/reg_img61.jpg,casme2_sub05,1
casme2,sub06,EP01_01,1,81,111,136,casme2/sub06/EP01_01/reg_img81.jpg,casme2/sub06/EP01_01/reg_img111.jpg,casme2/sub06/EP01_01/reg_img136.jpg,casme2_sub06,1
casme2,sub06,EP02_31,2,99,131,148,casme2/sub06/EP02_31/reg_img99.jpg,casme2/sub06/EP02_31/reg_img131.jpg,casme2/sub06/EP02_31/reg_img148.jpg,casme2_sub06,1
casme2,sub06,EP15_02,2,56,79,106,casme2/sub06/EP15_02/reg_img56.jpg,casme2/sub06/EP15_02/reg_img79.jpg,casme2/sub06/EP15_02/reg_img106.jpg,casme2_sub06,1
casme2,sub06,EP16_05,0,94,114,151,casme2/sub06/EP16_05/reg_img94.jpg,casme2/sub06/EP16_05/reg_img114.jpg,casme2/sub06/EP16_05/reg_img151.jpg,casme2_sub06,1
casme2,sub07,EP01_01,0,79,109,156,casme2/sub07/EP01_01/reg_img79.jpg,casme2/sub07/EP01_01/reg_img109.jpg,casme2/sub07/EP01_01/reg_img156.jpg,casme2_sub07,1
casme2,sub07,EP06_02_01,0,11,66,91,casme2/sub07/EP06_02_01/reg_img11.jpg,casme2/sub07/EP06_02_01/reg_img66.jpg,casme2/sub07/EP06_02_01/reg_img91.jpg,casme2_sub07,1
casme2,sub07,EP06_02_02,0,36,81,91,casme2/sub07/EP06_02_02/reg_img36.jpg,casme2/sub07/EP06_02_02/reg_img81.jpg,casme2/sub07/EP06_02_02/reg_img91.jpg,casme2_sub07,1
casme2,sub07,EP08_02,0,141,174,191,casme2/sub07/EP08_02/reg_img141.jpg,casme2/sub07/EP08_02/reg_img174.jpg,casme2/sub07/EP08_02/reg_img191.jpg,casme2_sub07,1
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/reg_img36.jpg,casme2/sub07/EP15_01/reg_img64.jpg,casme2/sub07/EP15_01/reg_img91.jpg,casme2_sub07,1
casme2,sub08,EP13_01f,0,49,86,126,casme2/sub08/EP13_01f/reg_img49.jpg,casme2/sub08/EP13_01f/reg_img86.jpg,casme2/sub08/EP13_01f/reg_img126.jpg,casme2_sub08,1
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/reg_img21.jpg,casme2/sub09/EP02_01f/reg_img74.jpg,casme2/sub09/EP02_01f/reg_img91.jpg,casme2_sub09,1
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/reg_img46.jpg,casme2/sub09/EP05_05/reg_img84.jpg,casme2/sub09/EP05_05/reg_img96.jpg,casme2_sub09,1
casme2,sub09,EP06_01f,0,66,144,186,casme2/sub09/EP06_01f/reg_img66.jpg,casme2/sub09/EP06_01f/reg_img144.jpg,casme2/sub09/EP06_01f/reg_img186.jpg,casme2_sub09,1
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/reg_img36.jpg,casme2/sub09/EP06_02f/reg_img101.jpg,casme2/sub09/EP06_02f/reg_img131.jpg,casme2_sub09,1
casme2,sub09,EP09_04,0,26,71,146,casme2/sub09/EP09_04/reg_img26.jpg,casme2/sub09/EP09_04/reg_img71.jpg,casme2/sub09/EP09_04/reg_img146.jpg,casme2_sub09,1
casme2,sub09,EP09_05,0,26,81,111,casme2/sub09/EP09_05/reg_img26.jpg,casme2/sub09/EP09_05/reg_img81.jpg,casme2/sub09/EP09_05/reg_img111.jpg,casme2_sub09,1
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/reg_img26.jpg,casme2/sub09/EP09f/reg_img64.jpg,casme2/sub09/EP09f/reg_img86.jpg,casme2_sub09,1
casme2,sub09,EP13_01,0,31,74,121,casme2/sub09/EP13_01/reg_img31.jpg,casme2/sub09/EP13_01/reg_img74.jpg,casme2/sub09/EP13_01/reg_img121.jpg,casme2_sub09,1
casme2,sub09,EP15_05,1,56,91,111,casme2/sub09/EP15_05/reg_img56.jpg,casme2/sub09/EP15_05/reg_img91.jpg,casme2/sub09/EP15_05/reg_img111.jpg,casme2_sub09,1
casme2,sub09,EP17_08,0,6,41,76,casme2/sub09/EP17_08/reg_img6.jpg,casme2/sub09/EP17_08/reg_img41.jpg,casme2/sub09/EP17_08/reg_img76.jpg,casme2_sub09,1
casme2,sub11,EP08_01f,0,96,121,146,casme2/sub11/EP08_01f/reg_img96.jpg,casme2/sub11/EP08_01f/reg_img121.jpg,casme2/sub11/EP08_01f/reg_img146.jpg,casme2_sub11,1
casme2,sub11,EP13_02f,0,51,111,141,casme2/sub11/EP13_02f/reg_img51.jpg,casme2/sub11/EP13_02f/reg_img111.jpg,casme2/sub11/EP13_02f/reg_img141.jpg,casme2_sub11,1
casme2,sub11,EP13_03f,0,6,49,81,casme2/sub11/EP13_03f/reg_img6.jpg,casme2/sub11/EP13_03f/reg_img49.jpg,casme2/sub11/EP13_03f/reg_img81.jpg,casme2_sub11,1
casme2,sub11,EP13_05f,0,16,61,111,casme2/sub11/EP13_05f/reg_img16.jpg,casme2/sub11/EP13_05f/reg_img61.jpg,casme2/sub11/EP13_05f/reg_img111.jpg,casme2_sub11,1
casme2,sub12,EP01_02,0,31,99,106,casme2/sub12/EP01_02/reg_img31.jpg,casme2/sub12/EP01_02/reg_img99.jpg,casme2/sub12/EP01_02/reg_img106.jpg,casme2_sub12,1
casme2,sub12,EP02_05,2,41,61,140,casme2/sub12/EP02_05/reg_img41.jpg,casme2/sub12/EP02_05/reg_img61.jpg,casme2/sub12/EP02_05/reg_img140.jpg,casme2_sub12,1
casme2,sub12,EP03_04,1,60,129,156,casme2/sub12/EP03_04/reg_img60.jpg,casme2/sub12/EP03_04/reg_img129.jpg,casme2/sub12/EP03_04/reg_img156.jpg,casme2_sub12,1
casme2,sub12,EP04_16,0,36,56,135,casme2/sub12/EP04_16/reg_img36.jpg,casme2/sub12/EP04_16/reg_img56.jpg,casme2/sub12/EP04_16/reg_img135.jpg,casme2_sub12,1
casme2,sub12,EP06_06,2,36,76,111,casme2/sub12/EP06_06/reg_img36.jpg,casme2/sub12/EP06_06/reg_img76.jpg,casme2/sub12/EP06_06/reg_img111.jpg,casme2_sub12,1
casme2,sub12,EP08_01,2,46,81,106,casme2/sub12/EP08_01/reg_img46.jpg,casme2/sub12/EP08_01/reg_img81.jpg,casme2/sub12/EP08_01/reg_img106.jpg,casme2_sub12,1
casme2,sub12,EP08_03,2,76,114,156,casme2/sub12/EP08_03/reg_img76.jpg,casme2/sub12/EP08_03/reg_img114.jpg,casme2/sub12/EP08_03/reg_img156.jpg,casme2_sub12,1
casme2,sub12,EP08_07,1,111,134,186,casme2/sub12/EP08_07/reg_img111.jpg,casme2/sub12/EP08_07/reg_img134.jpg,casme2/sub12/EP08_07/reg_img186.jpg,casme2_sub12,1
casme2,sub12,EP09_02,0,16,59,101,casme2/sub12/EP09_02/reg_img16.jpg,casme2/sub12/EP09_02/reg_img59.jpg,casme2/sub12/EP09_02/reg_img101.jpg,casme2_sub12,1
